Equipment ID,Year,Consumption,Stock,Demand,ACL,MSL,USL,PLT,RPQ
6,1999,1393,2447,1955,1187.0,1424.3999999999999,3561.0,12,2301.0
6,2000,1403,2600,1970,1315.0,1578.0,3945.0,12,2660.0
6,2001,1344,2969,1856,1364.0,1636.8,4092.0,12,2487.0
6,2002,1532,2885,2157,1371.0,1645.2,4113.0,12,2599.0
6,2003,1605,3323,2102,1447.0,1736.3999999999999,4341.0,12,2465.0
6,2004,1495,3466,2413,1537.0,1844.3999999999999,4611.0,12,2681.999999999999
6,2005,1602,3033,2382,1537.0,1844.3999999999999,4611.0,12,3114.999999999999
6,2006,1830,3157,2485,1566.0,1879.1999999999998,4698.0,12,3106.999999999999
6,2007,1770,3484,3022,1698.0,2037.6,5094.0,12,3308.0
6,2008,1972,3946,2738,1762.0,2114.4,5286.0,12,3102.0
6,2009,1800,3763,2710,1881.0,2257.2,5643.0,12,3760.999999999999
6,2010,1947,3835,2842,1852.0,2222.4,5556.0,12,3573.0
6,2011,2140,3908,2805,1902.0,2282.4,5706.0,12,3700.0
6,2012,2421,4387,3332,2019.0,2422.7999999999997,6057.0,12,3689.0
6,2013,2263,4174,3096,2248.0,2697.6,6744.0,12,4818.0
6,2014,2317,4304,3200,2295.0,2754.0,6885.0,12,4876.0
6,2015,2250,4292,3451,2316.0,2779.2,6948.0,12,4972.0
6,2016,2334,4649,3311,2274.0,2728.7999999999997,6822.0,12,4447.0
6,2017,2475,4866,3725,2303.0,2763.6,6909.0,12,4346.0
6,2018,2673,4690,3911,2390.0,2868.0,7170.0,12,4870.0
6,2019,2464,5128,3726,2550.0,3060.0,7650.0,12,5072.0
7,1990,209,2349,3038,,,,24,
7,1991,232,0,2297,,,,24,
7,1992,297,0,3451,,,,24,
7,1993,278,3876,3426,260.0,312.0,780.0,24,-2576.0
7,1994,352,4054,3099,276.0,331.2,828.0,24,-2674.0
7,1995,304,0,3321,318.0,381.59999999999997,954.0,24,1589.9999999999998
7,1996,311,0,3949,315.0,378.0,945.0,24,1575.0
7,1997,465,4308,3633,315.0,378.0,945.0,24,-2733.0
7,1998,417,4793,5055,386.0,463.2,1158.0,24,-2863.0
7,1999,487,5088,5240,415.0,498.0,1245.0,24,-3013.0
7,2000,491,5406,5281,460.0,552.0,1380.0,24,-3106.0
7,2001,470,6173,4975,477.0,572.4,1431.0,24,-3788.0
7,2002,536,6000,5782,479.0,574.8,1437.0,24,-3605.0
7,2003,561,6910,5634,506.0,607.1999999999999,1518.0,24,-4380.0
7,2004,522,7208,6469,537.0,644.4,1611.0,24,-4523.0
7,2005,560,6307,6386,537.0,644.4,1611.0,24,-3622.0
7,2006,640,0,6662,547.0,656.4,1641.0,24,2735.0
7,2007,619,7246,8102,593.0,711.6,1779.0,24,-4281.0
7,2008,690,0,7339,616.0,739.1999999999999,1848.0,24,3079.9999999999995
7,2009,629,7826,7265,658.0,789.6,1974.0,24,-4536.0
7,2010,681,7975,7620,647.0,776.4,1941.0,24,-4740.0
7,2011,748,8127,7519,665.0,798.0,1995.0,24,-4802.0
7,2012,846,9124,8931,705.0,846.0,2115.0,24,-5599.0
7,2013,791,8681,8300,785.0,942.0,2355.0,24,-4756.0
7,2014,810,0,8578,802.0,962.4,2406.0,24,4010.0
7,2015,787,8926,9251,809.0,970.8,2427.0,24,-4881.0
7,2016,816,0,8875,795.0,954.0,2385.0,24,3975.0
7,2017,866,0,9985,805.0,966.0,2415.0,24,4025.0
7,2018,935,9753,10484,836.0,1003.1999999999999,2508.0,24,-5573.0
7,2019,861,10664,9987,892.0,1070.3999999999999,2676.0,24,-6204.0
8,1990,2624,0,3415,,,,18,
8,1991,2911,0,2583,,,,18,
8,1992,3719,0,3879,,,,18,
8,1993,3486,0,3852,3267.0,3920.3999999999996,9801.0,18,14701.499999999998
8,1994,4417,0,3484,3467.0,4160.4,10401.0,18,15601.499999999998
8,1995,3812,0,3733,3990.0,4788.0,11970.0,18,17955.0
8,1996,3894,0,4440,3959.0,4750.8,11877.0,18,17815.5
8,1997,5829,0,4084,3953.0,4743.599999999999,11859.0,18,17788.5
8,1998,5225,0,5683,4847.0,5816.4,14541.0,18,21811.5
8,1999,6102,0,5891,5204.0,6244.8,15612.0,18,23418.0
8,2000,6148,0,5936,5764.0,6916.8,17292.0,18,25938.0
8,2001,5887,0,5593,5978.0,7173.599999999999,17934.0,18,26900.999999999996
8,2002,6711,0,6500,6009.0,7210.8,18027.0,18,27040.5
8,2003,7033,0,6334,6342.0,7610.4,19026.0,18,28539.0
8,2004,6548,0,7272,6734.0,8080.799999999999,20202.0,18,30302.999999999996
8,2005,7017,0,7179,6736.0,8083.2,20208.0,18,30312.0
8,2006,8015,0,7489,6863.0,8235.6,20589.0,18,30883.5
8,2007,7754,0,9108,7437.0,8924.4,22311.0,18,33466.5
8,2008,8640,0,8251,7718.0,9261.6,23154.0,18,34731.0
8,2009,7883,0,8168,8240.0,9888.0,24720.0,18,37080.0
8,2010,8529,0,8566,8113.0,9735.6,24339.0,18,36508.5
8,2011,9375,0,8453,8332.0,9998.4,24996.0,18,37494.0
8,2012,10604,0,10041,8844.0,10612.8,26532.0,18,39798.0
8,2013,9915,0,9330,9848.0,11817.6,29544.0,18,44316.0
8,2014,10151,0,9644,10054.0,12064.8,30162.0,18,45243.0
8,2015,9855,0,10400,10147.0,12176.4,30441.0,18,45661.5
8,2016,10225,0,9977,9963.0,11955.6,29889.0,18,44833.5
8,2017,10844,0,11225,10089.0,12106.8,30267.0,18,45400.5
8,2018,11710,0,11786,10472.0,12566.4,31416.0,18,47124.0
8,2019,10792,0,11227,11173.0,13407.6,33519.0,18,50278.5
9,1990,1205,1866,298,,,,24,
9,1991,1337,2779,225,,,,24,
9,1992,1708,2558,339,,,,24,
9,1993,1601,3080,336,1500.0,1800.0,4500.0,24,4420.0
9,1994,2029,3221,304,1592.0,1910.3999999999999,4776.0,24,4738.999999999999
9,1995,1751,3572,326,1832.0,2198.4,5496.0,24,5588.0
9,1996,1789,3529,388,1818.0,2181.6,5454.0,24,5561.0
9,1997,2678,3423,0,1816.0,2179.2,5448.0,24,5657.0
9,1998,2400,3808,496,2227.0,2672.4,6681.0,24,7327.0
9,1999,2803,4042,514,2390.0,2868.0,7170.0,24,7908.0
9,2000,2824,4295,518,2647.0,3176.4,7941.0,24,8940.0
9,2001,2704,4905,488,2746.0,3295.2,8238.0,24,8825.0
9,2002,3083,4767,568,2760.0,3312.0,8280.0,24,9033.0
9,2003,3231,5490,553,2913.0,3495.6,8739.0,24,9075.0
9,2004,3008,5726,635,3093.0,3711.6,9279.0,24,9739.0
9,2005,3224,5011,627,3094.0,3712.7999999999997,9282.0,24,10458.999999999998
9,2006,3682,5216,654,3153.0,3783.6,9459.0,24,10549.0
9,2007,3562,5757,796,3417.0,4100.4,10251.0,24,11328.0
9,2008,3969,6519,721,3545.0,4254.0,10635.0,24,11206.0
9,2009,3621,6218,713,3785.0,4542.0,11355.0,24,12707.0
9,2010,3918,6336,748,3727.0,4472.4,11181.0,24,12299.0
9,2011,4307,6457,738,3827.0,4592.4,11481.0,24,12678.0
9,2012,4871,7249,877,4063.0,4875.599999999999,12189.0,24,13066.0
9,2013,4555,6897,0,4524.0,5428.8,13572.0,24,15723.0
9,2014,4663,7111,842,4619.0,5542.8,13857.0,24,15984.0
9,2015,4527,7091,908,4661.0,5593.2,13983.0,24,16214.0
9,2016,4697,7681,871,4577.0,5492.4,13731.0,24,15204.0
9,2017,4981,8039,981,4634.0,5560.8,13902.0,24,15131.0
9,2018,5380,7748,0,4810.0,5772.0,14430.0,24,16302.0
9,2019,4958,8473,981,5133.0,6159.599999999999,15399.0,24,17191.999999999996
10,1990,0,832,941,,,,24,
10,1991,0,1238,711,,,,24,
10,1992,0,1140,1069,,,,24,
10,1993,0,1373,1061,0.0,0.0,0.0,24,-1373.0
10,1994,0,1436,960,0.0,0.0,0.0,24,-1436.0
10,1995,0,1592,1028,0.0,0.0,0.0,24,-1592.0
10,1996,0,1573,1223,0.0,0.0,0.0,24,-1573.0
10,1997,0,1525,1125,0.0,0.0,0.0,24,-1525.0
10,1998,0,1697,1566,0.0,0.0,0.0,24,-1697.0
10,1999,0,1802,1623,0.0,0.0,0.0,24,-1802.0
10,2000,0,1914,1636,0.0,0.0,0.0,24,-1914.0
10,2001,0,2186,1541,0.0,0.0,0.0,24,-2186.0
10,2002,0,2125,1791,0.0,0.0,0.0,24,-2125.0
10,2003,0,2447,1745,0.0,0.0,0.0,24,-2447.0
10,2004,0,2552,2004,0.0,0.0,0.0,24,-2552.0
10,2005,0,2233,1978,0.0,0.0,0.0,24,-2233.0
10,2006,0,2325,2063,0.0,0.0,0.0,24,-2325.0
10,2007,0,2566,2510,0.0,0.0,0.0,24,-2566.0
10,2008,0,2906,2273,0.0,0.0,0.0,24,-2906.0
10,2009,0,2772,2250,0.0,0.0,0.0,24,-2772.0
10,2010,0,2824,2360,0.0,0.0,0.0,24,-2824.0
10,2011,0,2878,2329,0.0,0.0,0.0,24,-2878.0
10,2012,0,3231,2767,0.0,0.0,0.0,24,-3231.0
10,2013,0,3074,2571,0.0,0.0,0.0,24,-3074.0
10,2014,0,3170,2657,0.0,0.0,0.0,24,-3170.0
10,2015,0,3161,2866,0.0,0.0,0.0,24,-3161.0
10,2016,0,3424,2749,0.0,0.0,0.0,24,-3424.0
10,2017,0,3584,3093,0.0,0.0,0.0,24,-3584.0
10,2018,0,3454,3248,0.0,0.0,0.0,24,-3454.0
10,2019,0,3777,3094,0.0,0.0,0.0,24,-3777.0
11,1990,16,1514,0,,,,18,
11,1991,18,2255,0,,,,18,
11,1992,23,2076,0,,,,18,
11,1993,21,2499,0,20.0,24.0,60.0,18,-2409.0
11,1994,27,2613,0,21.0,25.2,63.0,18,-2518.5
11,1995,24,2898,0,24.0,28.799999999999997,72.0,18,-2790.0
11,1996,24,2863,0,24.0,28.799999999999997,72.0,18,-2755.0
11,1997,36,2777,0,24.0,28.799999999999997,72.0,18,-2669.0
11,1998,32,3089,0,30.0,36.0,90.0,18,-2954.0
11,1999,38,3280,0,32.0,38.4,96.0,18,-3136.0
11,2000,38,3485,0,35.0,42.0,105.0,18,-3327.5
11,2001,37,3979,0,37.0,44.4,111.0,18,-3812.5
11,2002,42,3867,0,37.0,44.4,111.0,18,-3700.5
11,2003,44,4454,0,39.0,46.8,117.0,18,-4278.5
11,2004,41,4646,0,42.0,50.4,126.0,18,-4457.0
11,2005,44,4065,0,42.0,50.4,126.0,18,-3876.0
11,2006,50,4232,0,43.0,51.6,129.0,18,-4038.5
11,2007,48,4671,0,46.0,55.199999999999996,138.0,18,-4464.0
11,2008,54,5289,0,48.0,57.599999999999994,144.0,18,-5073.0
11,2009,49,5045,0,51.0,61.199999999999996,153.0,18,-4815.5
11,2010,53,5141,0,50.0,60.0,150.0,18,-4916.0
11,2011,59,5239,0,51.0,61.199999999999996,153.0,18,-5009.5
11,2012,66,5881,0,55.0,66.0,165.0,18,-5633.5
11,2013,62,5596,0,61.0,73.2,183.0,18,-5321.5
11,2014,63,5769,0,62.0,74.39999999999999,186.0,18,-5490.0
11,2015,62,5753,0,63.0,75.6,189.0,18,-5469.5
11,2016,64,6232,0,62.0,74.39999999999999,186.0,18,-5953.0
11,2017,68,6523,0,63.0,75.6,189.0,18,-6239.5
11,2018,73,6287,0,65.0,78.0,195.0,18,-5994.5
11,2019,68,6874,0,69.0,82.8,207.0,18,-6563.5
12,1990,1720,0,3251,,,,18,
12,1991,1908,0,2459,,,,18,
12,1992,2437,0,3693,,,,18,
12,1993,2284,0,3667,2141.0,2569.2,6423.0,18,9634.5
12,1994,2895,0,3317,2272.0,2726.4,6816.0,18,10224.0
12,1995,2498,0,3554,2615.0,3138.0,7845.0,18,11767.5
12,1996,2552,0,4227,2594.0,3112.7999999999997,7782.0,18,11672.999999999998
12,1997,3821,0,3888,2591.0,3109.2,7773.0,18,11659.5
12,1998,3424,0,5410,3177.0,3812.3999999999996,9531.0,18,14296.499999999998
12,1999,3999,0,5609,3411.0,4093.2,10233.0,18,15349.5
12,2000,4029,0,5652,3777.0,4532.4,11331.0,18,16996.5
12,2001,3858,0,5324,3918.0,4701.599999999999,11754.0,18,17631.0
12,2002,4398,0,6188,3938.0,4725.599999999999,11814.0,18,17721.0
12,2003,4609,0,6030,4156.0,4987.2,12468.0,18,18702.0
12,2004,4291,0,6923,4413.0,5295.599999999999,13239.0,18,19858.5
12,2005,4599,0,6835,4414.0,5296.8,13242.0,18,19863.0
12,2006,5253,0,7130,4498.0,5397.599999999999,13494.0,18,20241.0
12,2007,5082,0,8671,4874.0,5848.8,14622.0,18,21933.0
12,2008,5663,0,7855,5058.0,6069.599999999999,15174.0,18,22760.999999999996
12,2009,5167,0,7776,5401.0,6481.2,16203.0,18,24304.5
12,2010,5590,0,8155,5318.0,6381.599999999999,15954.0,18,23930.999999999996
12,2011,6145,0,8047,5461.0,6553.2,16383.0,18,24574.5
12,2012,6950,0,9559,5797.0,6956.4,17391.0,18,26086.5
12,2013,6499,0,8883,6455.0,7746.0,19365.0,18,29047.5
12,2014,6653,0,9181,6590.0,7908.0,19770.0,18,29655.0
12,2015,6459,0,9901,6651.0,7981.2,19953.0,18,29929.5
12,2016,6701,0,9498,6530.0,7836.0,19590.0,18,29385.0
12,2017,7107,0,10687,6612.0,7934.4,19836.0,18,29754.0
12,2018,7675,0,11221,6863.0,8235.6,20589.0,18,30883.5
12,2019,7073,0,10689,7323.0,8787.6,21969.0,18,32953.5
13,1990,2459,1464,375,,,,18,
13,1991,2728,2180,283,,,,18,
13,1992,3484,2007,426,,,,18,
13,1993,3266,2416,423,3061.0,3673.2,9183.0,18,11358.5
13,1994,4138,2527,383,3249.0,3898.7999999999997,9747.0,18,12093.499999999998
13,1995,3571,2802,410,3738.0,4485.599999999999,11214.0,18,14019.0
13,1996,3648,2769,488,3709.0,4450.8,11127.0,18,13921.5
13,1997,5462,2685,448,3704.0,4444.8,11112.0,18,13983.0
13,1998,4895,2988,624,4542.0,5450.4,13626.0,18,17451.0
13,1999,5717,3171,647,4876.0,5851.2,14628.0,18,18771.0
13,2000,5760,3370,652,5400.0,6480.0,16200.0,18,20930.0
13,2001,5516,3848,614,5601.0,6721.2,16803.0,18,21356.5
13,2002,6288,3740,714,5630.0,6756.0,16890.0,18,21595.0
13,2003,6589,4307,696,5942.0,7130.4,17826.0,18,22432.0
13,2004,6135,4493,799,6309.0,7570.799999999999,18927.0,18,23897.499999999996
13,2005,6575,3931,789,6311.0,7573.2,18933.0,18,24468.5
13,2006,7509,4093,823,6430.0,7716.0,19290.0,18,24842.0
13,2007,7265,4517,1001,6968.0,8361.6,20904.0,18,26839.0
13,2008,8095,5115,906,7231.0,8677.199999999999,21693.0,18,27424.5
13,2009,7386,4878,897,7720.0,9264.0,23160.0,18,29862.0
13,2010,7991,4971,941,7602.0,9122.4,22806.0,18,29238.0
13,2011,8784,5066,929,7806.0,9367.199999999999,23418.0,18,30061.0
13,2012,9936,5687,1103,8286.0,9943.199999999999,24858.0,18,31600.0
13,2013,9290,5411,1025,9227.0,11072.4,27681.0,18,36110.5
13,2014,9511,5579,1060,9421.0,11305.199999999999,28263.0,18,36815.5
13,2015,9234,5564,1143,9508.0,11409.6,28524.0,18,37222.0
13,2016,9580,6027,1096,9335.0,11202.0,28005.0,18,35980.5
13,2017,10160,6308,1233,9453.0,11343.6,28359.0,18,36230.5
13,2018,10972,6079,1295,9812.0,11774.4,29436.0,18,38075.0
13,2019,10112,6648,1234,10469.0,12562.8,31407.0,18,40462.5
14,1990,491,2654,1476,,,,24,
14,1991,544,3953,1116,,,,24,
14,1992,695,3639,1676,,,,24,
14,1993,652,4381,1664,610.0,732.0,1830.0,24,-1331.0
14,1994,826,4582,1506,648.0,777.6,1944.0,24,-1342.0
14,1995,713,5081,1613,746.0,895.1999999999999,2238.0,24,-1351.0000000000005
14,1996,728,5020,1918,740.0,888.0,2220.0,24,-1320.0
14,1997,1090,4869,1765,739.0,886.8,2217.0,24,-1174.0
14,1998,977,5417,2456,906.0,1087.2,2718.0,24,-887.0
14,1999,1141,5750,2546,973.0,1167.6,2919.0,24,-885.0
14,2000,1150,6109,2565,1077.0,1292.3999999999999,3231.0,24,-724.0
14,2001,1101,6977,2417,1118.0,1341.6,3354.0,24,-1387.0
14,2002,1255,6780,2809,1124.0,1348.8,3372.0,24,-1160.0
14,2003,1315,7809,2737,1186.0,1423.2,3558.0,24,-1879.0
14,2004,1224,8145,3143,1259.0,1510.8,3777.0,24,-1850.0
14,2005,1312,7127,3102,1259.0,1510.8,3777.0,24,-832.0
14,2006,1499,7420,3236,1283.0,1539.6,3849.0,24,-1005.0
14,2007,1450,8189,3936,1390.0,1668.0,4170.0,24,-1239.0
14,2008,1616,9273,3566,1443.0,1731.6,4329.0,24,-2058.0
14,2009,1474,8844,3530,1541.0,1849.1999999999998,4623.0,24,-1139.000000000001
14,2010,1595,9013,3702,1517.0,1820.3999999999999,4551.0,24,-1428.000000000001
