Equipment ID,Year,Consumption,Stock,Demand,ACL,MSL,USL,PLT,RPQ
6,2014,2317,4304,3200,2295.0,2754.0,6885.0,18,6023.5
6,2015,2250,0,3451,2316.0,2779.2,6948.0,18,10422.0
6,2016,2334,4649,3311,2274.0,2728.7999999999997,6822.0,18,5584.0
6,2017,2475,0,3725,2303.0,2763.6,6909.0,18,10363.5
6,2018,2673,4690,3911,2390.0,2868.0,7170.0,18,6065.0
6,2019,2464,5128,3726,2550.0,3060.0,7650.0,18,6347.0
7,1990,209,2349,3038,,,,18,
7,1991,232,3498,2297,,,,18,
7,1992,297,3220,3451,,,,18,
7,1993,278,3876,3426,260.0,312.0,780.0,18,-2706.0
7,1994,352,4054,3099,276.0,331.2,828.0,18,-2812.0
7,1995,304,4496,3321,318.0,381.59999999999997,954.0,18,-3065.0
7,1996,311,4442,3949,315.0,378.0,945.0,18,-3024.5
7,1997,465,4308,3633,315.0,378.0,945.0,18,-2890.5
7,1998,417,4793,5055,386.0,463.2,1158.0,18,-3056.0
7,1999,487,5088,5240,415.0,498.0,1245.0,18,-3220.5
7,2000,491,5406,5281,460.0,552.0,1380.0,18,-3336.0
7,2001,470,6173,4975,477.0,572.4,1431.0,18,-4026.5
7,2002,536,6000,5782,479.0,574.8,1437.0,18,-3844.5
7,2003,561,6910,5634,506.0,607.1999999999999,1518.0,18,-4633.0
7,2004,522,7208,6469,537.0,644.4,1611.0,18,-4791.5
7,2005,560,6307,6386,537.0,644.4,1611.0,18,-3890.5
7,2006,640,6566,6662,547.0,656.4,1641.0,18,-4104.5
7,2007,619,7246,8102,593.0,711.6,1779.0,18,-4577.5
7,2008,690,8205,7339,616.0,739.1999999999999,1848.0,18,-5433.0
7,2009,629,7826,7265,658.0,789.6,1974.0,18,-4865.0
7,2010,681,7975,7620,647.0,776.4,1941.0,18,-5063.5
7,2011,748,8127,7519,665.0,798.0,1995.0,18,-5134.5
7,2012,846,9124,8931,705.0,846.0,2115.0,18,-5951.5
7,2013,791,8681,8300,785.0,942.0,2355.0,18,-5148.5
7,2014,810,8950,8578,802.0,962.4,2406.0,18,-5341.0
7,2015,787,8926,9251,809.0,970.8,2427.0,18,-5285.5
7,2016,816,9668,8875,795.0,954.0,2385.0,18,-6090.5
7,2017,866,10119,9985,805.0,966.0,2415.0,18,-6496.5
7,2018,935,9753,10484,836.0,1003.1999999999999,2508.0,18,-5991.0
7,2019,861,10664,9987,892.0,1070.3999999999999,2676.0,18,-6650.0
8,1990,2624,1075,3415,,,,18,
8,1991,2911,1601,2583,,,,18,
8,1992,3719,1473,3879,,,,18,
8,1993,3486,1774,3852,3267.0,3920.3999999999996,9801.0,18,12927.499999999998
8,1994,4417,1855,3484,3467.0,4160.4,10401.0,18,13746.499999999998
8,1995,3812,0,3733,3990.0,4788.0,11970.0,18,17955.0
8,1996,3894,0,4440,3959.0,4750.8,11877.0,18,17815.5
8,1997,5829,1971,4084,3953.0,4743.599999999999,11859.0,18,15817.5
8,1998,5225,2193,5683,4847.0,5816.4,14541.0,18,19618.5
8,1999,6102,0,5891,5204.0,6244.8,15612.0,18,23418.0
8,2000,6148,2474,5936,5764.0,6916.8,17292.0,18,23464.0
8,2001,5887,2825,5593,5978.0,7173.599999999999,17934.0,18,24075.999999999996
8,2002,6711,2746,6500,6009.0,7210.8,18027.0,18,24294.5
8,2003,7033,3162,6334,6342.0,7610.4,19026.0,18,25377.0
8,2004,6548,3298,7272,6734.0,8080.799999999999,20202.0,18,27004.999999999996
8,2005,7017,0,7179,6736.0,8083.2,20208.0,18,30312.0
8,2006,8015,3005,7489,6863.0,8235.6,20589.0,18,27878.5
8,2007,7754,0,9108,7437.0,8924.4,22311.0,18,33466.5
8,2008,8640,3755,8251,7718.0,9261.6,23154.0,18,30976.0
8,2009,7883,3582,8168,8240.0,9888.0,24720.0,18,33498.0
8,2010,8529,3650,8566,8113.0,9735.6,24339.0,18,32858.5
8,2011,9375,3719,8453,8332.0,9998.4,24996.0,18,33775.0
8,2012,10604,4175,10041,8844.0,10612.8,26532.0,18,35623.0
8,2013,9915,3973,9330,9848.0,11817.6,29544.0,18,40343.0
8,2014,10151,4096,9644,10054.0,12064.8,30162.0,18,41147.0
8,2015,9855,4085,10400,10147.0,12176.4,30441.0,18,41576.5
8,2016,10225,4425,9977,9963.0,11955.6,29889.0,18,40408.5
8,2017,10844,4631,11225,10089.0,12106.8,30267.0,18,40769.5
8,2018,11710,4463,11786,10472.0,12566.4,31416.0,18,42661.0
8,2019,10792,4881,11227,11173.0,13407.6,33519.0,18,45397.5
9,1990,1205,1866,298,,,,18,
9,1991,1337,2779,225,,,,18,
9,1992,1708,2558,339,,,,18,
9,1993,1601,3080,336,1500.0,1800.0,4500.0,18,3670.0
9,1994,2029,3221,304,1592.0,1910.3999999999999,4776.0,18,3942.999999999999
9,1995,1751,3572,326,1832.0,2198.4,5496.0,18,4672.0
9,1996,1789,0,388,1818.0,2181.6,5454.0,18,8181.0
9,1997,2678,0,356,1816.0,2179.2,5448.0,18,8171.999999999999
9,1998,2400,3808,496,2227.0,2672.4,6681.0,18,6213.5
9,1999,2803,4042,514,2390.0,2868.0,7170.0,18,6713.0
9,2000,2824,0,518,2647.0,3176.4,7941.0,18,11911.5
9,2001,2704,0,488,2746.0,3295.2,8238.0,18,12357.0
9,2002,3083,4767,568,2760.0,3312.0,8280.0,18,7653.0
9,2003,3231,5490,553,2913.0,3495.6,8739.0,18,7618.5
9,2004,3008,0,635,3093.0,3711.6,9279.0,18,13918.5
9,2005,3224,0,627,3094.0,3712.7999999999997,9282.0,18,13922.999999999998
9,2006,3682,5216,654,3153.0,3783.6,9459.0,18,8972.5
9,2007,3562,5757,796,3417.0,4100.4,10251.0,18,9619.499999999998
9,2008,3969,6519,721,3545.0,4254.0,10635.0,18,9433.5
9,2009,3621,6218,713,3785.0,4542.0,11355.0,18,10814.5
9,2010,3918,0,748,3727.0,4472.4,11181.0,18,16771.5
9,2011,4307,6457,738,3827.0,4592.4,11481.0,18,10764.5
9,2012,4871,7249,877,4063.0,4875.599999999999,12189.0,18,11034.5
9,2013,4555,6897,815,4524.0,5428.8,13572.0,18,13461.0
9,2014,4663,7111,842,4619.0,5542.8,13857.0,18,13674.5
9,2015,4527,7091,908,4661.0,5593.2,13983.0,18,13883.5
9,2016,4697,7681,871,4577.0,5492.4,13731.0,18,12915.5
9,2017,4981,0,981,4634.0,5560.8,13902.0,18,20853.0
9,2018,5380,7748,1030,4810.0,5772.0,14430.0,18,13897.0
9,2019,4958,8473,981,5133.0,6159.599999999999,15399.0,18,14625.499999999996
10,1990,2424,832,941,,,,12,
10,1991,2689,1238,711,,,,12,
10,1992,3434,1140,1069,,,,12,
10,1993,3219,0,1061,3017.0,3620.4,9051.0,12,12068.0
10,1994,4079,1436,960,3202.0,3842.3999999999996,9606.0,12,11371.999999999998
10,1995,3520,1592,1028,3684.0,4420.8,11052.0,12,13144.0
10,1996,3596,1573,1223,3656.0,4387.2,10968.0,12,13051.0
10,1997,5384,1525,1125,3651.0,4381.2,10953.0,12,13079.0
10,1998,4825,1697,1566,4477.0,5372.4,13431.0,12,16211.0
10,1999,5636,1802,1623,4806.0,5767.2,14418.0,12,17422.0
10,2000,5678,1914,1636,5323.0,6387.599999999999,15969.0,12,19378.0
10,2001,5437,2186,1541,5521.0,6625.2,16563.0,12,19898.0
10,2002,6198,2125,1791,5550.0,6660.0,16650.0,12,20075.0
10,2003,6495,2447,1745,5857.0,7028.4,17571.0,12,20981.0
10,2004,6047,2552,2004,6219.0,7462.799999999999,18657.0,12,22323.999999999996
10,2005,6481,2233,1978,6221.0,7465.2,18663.0,12,22651.0
10,2006,7402,0,2063,6338.0,7605.599999999999,19014.0,12,25351.999999999996
10,2007,7161,2566,2510,6869.0,8242.8,20607.0,12,24909.999999999996
10,2008,7979,2906,2273,7128.0,8553.6,21384.0,12,25606.0
10,2009,7281,0,2250,7610.0,9132.0,22830.0,12,30440.0
10,2010,7877,2824,2360,7493.0,8991.6,22479.0,12,27148.0
10,2011,8658,0,2329,7695.0,9234.0,23085.0,12,30780.0
10,2012,9793,3231,2767,8168.0,9801.6,24504.0,12,29441.0
10,2013,9157,0,2571,9095.0,10914.0,27285.0,12,36380.0
10,2014,9375,0,2657,9285.0,11142.0,27855.0,12,37140.0
10,2015,9102,3161,2866,9372.0,11246.4,28116.0,12,34327.0
10,2016,9443,3424,2749,9202.0,11042.4,27606.0,12,33384.0
10,2017,10014,3584,3093,9318.0,11181.6,27954.0,12,33688.0
10,2018,10815,3454,3248,9671.0,11605.199999999999,29013.0,12,35230.0
10,2019,9967,0,3094,10319.0,12382.8,30957.0,12,41276.0
11,1990,16,1514,1703,,,,24,
11,1991,18,2255,1288,,,,24,
11,1992,23,2076,1935,,,,24,
11,1993,21,2499,1921,20.0,24.0,60.0,24,-2399.0
11,1994,27,2613,1738,21.0,25.2,63.0,24,-2508.0
11,1995,24,2898,1862,24.0,28.799999999999997,72.0,24,-2778.0
11,1996,24,2863,2214,24.0,28.799999999999997,72.0,24,-2743.0
11,1997,36,2777,2037,24.0,28.799999999999997,72.0,24,-2657.0
11,1998,32,3089,2834,30.0,36.0,90.0,24,-2939.0
11,1999,38,3280,2938,32.0,38.4,96.0,24,-3120.0
11,2000,38,3485,2961,35.0,42.0,105.0,24,-3310.0
11,2001,37,3979,2789,37.0,44.4,111.0,24,-3794.0
11,2002,42,3867,3242,37.0,44.4,111.0,24,-3682.0
11,2003,44,4454,3159,39.0,46.8,117.0,24,-4259.0
11,2004,41,4646,3627,42.0,50.4,126.0,24,-4436.0
11,2005,44,4065,3581,42.0,50.4,126.0,24,-3855.0
11,2006,50,4232,3735,43.0,51.6,129.0,24,-4017.0
11,2007,48,4671,4543,46.0,55.199999999999996,138.0,24,-4441.0
11,2008,54,5289,4115,48.0,57.599999999999994,144.0,24,-5049.0
11,2009,49,5045,4074,51.0,61.199999999999996,153.0,24,-4790.0
11,2010,53,5141,4272,50.0,60.0,150.0,24,-4891.0
11,2011,59,5239,4216,51.0,61.199999999999996,153.0,24,-4984.0
11,2012,66,5881,5008,55.0,66.0,165.0,24,-5606.0
11,2013,62,5596,4654,61.0,73.2,183.0,24,-5291.0
11,2014,63,5769,4810,62.0,74.39999999999999,186.0,24,-5459.0
11,2015,62,5753,5187,63.0,75.6,189.0,24,-5438.0
11,2016,64,6232,4976,62.0,74.39999999999999,186.0,24,-5922.0
11,2017,68,6523,5599,63.0,75.6,189.0,24,-6208.0
11,2018,73,6287,5879,65.0,78.0,195.0,24,-5962.0
11,2019,68,6874,5600,69.0,82.8,207.0,24,-6529.0
12,1990,1720,2724,3251,,,,18,
12,1991,1908,4057,2459,,,,18,
12,1992,2437,3735,3693,,,,18,
12,1993,2284,4496,3667,2141.0,2569.2,6423.0,18,5138.5
12,1994,2895,4703,3317,2272.0,2726.4,6816.0,18,5521.0
12,1995,2498,5215,3554,2615.0,3138.0,7845.0,18,6552.5
12,1996,2552,5153,4227,2594.0,3112.7999999999997,7782.0,18,6519.999999999998
12,1997,3821,4997,3888,2591.0,3109.2,7773.0,18,6662.5
12,1998,3424,5559,5410,3177.0,3812.3999999999996,9531.0,18,8737.499999999998
12,1999,3999,5902,5609,3411.0,4093.2,10233.0,18,9447.5
12,2000,4029,6271,5652,3777.0,4532.4,11331.0,18,10725.5
12,2001,3858,7161,5324,3918.0,4701.599999999999,11754.0,18,10470.0
12,2002,4398,6959,6188,3938.0,4725.599999999999,11814.0,18,10762.0
12,2003,4609,8015,6030,4156.0,4987.2,12468.0,18,10687.0
12,2004,4291,8360,6923,4413.0,5295.599999999999,13239.0,18,11498.5
12,2005,4599,7315,6835,4414.0,5296.8,13242.0,18,12548.0
12,2006,5253,7615,7130,4498.0,5397.599999999999,13494.0,18,12626.0
12,2007,5082,8405,8671,4874.0,5848.8,14622.0,18,13528.0
12,2008,5663,9517,7855,5058.0,6069.599999999999,15174.0,18,13243.999999999996
12,2009,5167,9078,7776,5401.0,6481.2,16203.0,18,15226.5
12,2010,5590,9250,8155,5318.0,6381.599999999999,15954.0,18,14680.999999999996
12,2011,6145,9427,8047,5461.0,6553.2,16383.0,18,15147.5
12,2012,6950,10582,9559,5797.0,6956.4,17391.0,18,15504.5
12,2013,6499,10069,8883,6455.0,7746.0,19365.0,18,18978.5
12,2014,6653,10381,9181,6590.0,7908.0,19770.0,18,19274.0
12,2015,6459,10353,9901,6651.0,7981.2,19953.0,18,19576.5
12,2016,6701,11214,9498,6530.0,7836.0,19590.0,18,18171.0
12,2017,7107,11737,10687,6612.0,7934.4,19836.0,18,18017.0
12,2018,7675,11312,11221,6863.0,8235.6,20589.0,18,19571.5
12,2019,7073,12370,10689,7323.0,8787.6,21969.0,18,20583.5
13,1990,2459,1464,375,,,,18,
13,1991,2728,0,283,,,,18,
13,1992,3484,2007,426,,,,18,
13,1993,3266,2416,423,3061.0,3673.2,9183.0,18,11358.5
13,1994,4138,2527,383,3249.0,3898.7999999999997,9747.0,18,12093.499999999998
13,1995,3571,2802,410,3738.0,4485.599999999999,11214.0,18,14019.0
13,1996,3648,2769,488,3709.0,4450.8,11127.0,18,13921.5
13,1997,5462,2685,448,3704.0,4444.8,11112.0,18,13983.0
13,1998,4895,2988,624,4542.0,5450.4,13626.0,18,17451.0
13,1999,5717,3171,647,4876.0,5851.2,14628.0,18,18771.0
13,2000,5760,3370,652,5400.0,6480.0,16200.0,18,20930.0
13,2001,5516,3848,614,5601.0,6721.2,16803.0,18,21356.5
13,2002,6288,3740,714,5630.0,6756.0,16890.0,18,21595.0
13,2003,6589,4307,696,5942.0,7130.4,17826.0,18,22432.0
13,2004,6135,4493,799,6309.0,7570.799999999999,18927.0,18,23897.499999999996
13,2005,6575,3931,789,6311.0,7573.2,18933.0,18,24468.5
13,2006,7509,4093,823,6430.0,7716.0,19290.0,18,24842.0
13,2007,7265,4517,1001,6968.0,8361.6,20904.0,18,26839.0
13,2008,8095,5115,906,7231.0,8677.199999999999,21693.0,18,27424.5
13,2009,7386,4878,897,7720.0,9264.0,23160.0,18,29862.0
13,2010,7991,0,941,7602.0,9122.4,22806.0,18,34209.0
13,2011,8784,5066,929,7806.0,9367.199999999999,23418.0,18,30061.0
13,2012,9936,5687,1103,8286.0,9943.199999999999,24858.0,18,31600.0
13,2013,9290,5411,1025,9227.0,11072.4,27681.0,18,36110.5
13,2014,9511,5579,1060,9421.0,11305.199999999999,28263.0,18,36815.5
13,2015,9234,5564,1143,9508.0,11409.6,28524.0,18,37222.0
13,2016,9580,6027,1096,9335.0,11202.0,28005.0,18,35980.5
13,2017,10160,6308,1233,9453.0,11343.6,28359.0,18,36230.5
13,2018,10972,6079,1295,9812.0,11774.4,29436.0,18,38075.0
13,2019,10112,0,1234,10469.0,12562.8,31407.0,18,47110.5
14,1990,0,0,1476,,,,18,
14,1991,544,3953,1116,,,,18,
14,1992,695,3639,1676,,,,18,
14,1993,652,4381,1664,528.0,633.6,1584.0,18,-2005.0
14,1994,826,4582,1506,648.0,777.6,1944.0,18,-1666.0
14,1995,0,5081,1613,746.0,895.1999999999999,2238.0,18,-1724.0000000000005
14,1996,728,5020,1918,384.0,460.79999999999995,1152.0,18,-3292.0
14,1997,0,4869,1765,501.0,601.1999999999999,1503.0,18,-2614.5
14,1998,977,5417,2456,242.0,290.4,726.0,18,-4328.0
14,1999,0,5750,2546,609.0,730.8,1827.0,18,-3009.5
14,2000,1150,0,2565,325.0,390.0,975.0,18,1462.5
14,2001,1101,6977,2417,737.0,884.4,2211.0,18,-3660.5
14,2002,1255,6780,2809,933.0,1119.6,2799.0,18,-2581.5
14,2003,1315,7809,2737,1186.0,1423.2,3558.0,18,-2472.0
14,2004,1224,0,3143,1259.0,1510.8,3777.0,18,5665.5
